File,Meth,FSize,MDepth,MSize,Entropy
obj2,AmnesiaPPMDP,246814,1,512,986965.3
obj2,HashCTW,246814,1,1024,1002345
obj2,HashSMUKN,246814,1,1024,986777.7
obj2,HashPPMDP,246814,1,1024,986965.3
obj2,AmnesiaCTW,246814,1,1024,1001812
obj2,AmnesiaSMUKN,246814,1,1024,986777.7
obj2,AmnesiaPPMDP,246814,1,1024,986965.3
obj2,HashCTW,246814,1,2048,1002345
obj2,HashSMUKN,246814,1,2048,986777.7
obj2,HashPPMDP,246814,1,2048,986965.3
obj2,AmnesiaCTW,246814,1,2048,1001812
obj2,AmnesiaSMUKN,246814,1,2048,986777.7
obj2,AmnesiaPPMDP,246814,1,2048,986965.3
obj2,HashCTW,246814,1,4096,1002345
obj2,HashSMUKN,246814,1,4096,986777.7
obj2,HashPPMDP,246814,1,4096,986965.3
obj2,AmnesiaCTW,246814,1,4096,1001812
obj2,AmnesiaSMUKN,246814,1,4096,986777.7
obj2,AmnesiaPPMDP,246814,1,4096,986965.3
obj2,HashCTW,246814,1,8192,1002345
obj2,HashSMUKN,246814,1,8192,986777.7
obj2,HashPPMDP,246814,1,8192,986965.3
obj2,AmnesiaCTW,246814,1,8192,1001812
obj2,AmnesiaSMUKN,246814,1,8192,986777.7
obj2,AmnesiaPPMDP,246814,1,8192,986965.3
obj2,HashCTW,246814,1,16384,1002345
